Auckland Art Gallery Toi o Tāmaki	1948	89
Auckland Art Gallery Toi o Tāmaki	2012	89
Auckland Art Gallery Toi o Tāmaki	1930	87
Auckland Art Gallery Toi o Tāmaki	1915	84
Auckland Art Gallery Toi o Tāmaki	1936	79
Auckland Art Gallery Toi o Tāmaki	1961	76
Auckland Art Gallery Toi o Tāmaki	1967	73
Auckland Art Gallery Toi o Tāmaki	1966	56
Auckland Art Gallery Toi o Tāmaki	1887	51
Auckland Art Gallery Toi o Tāmaki	1959	50
Auckland Art Gallery Toi o Tāmaki	1964	50
Auckland Art Gallery Toi o Tāmaki	1996	50
Auckland Art Gallery Toi o Tāmaki	1958	47
Auckland Art Gallery Toi o Tāmaki	1971	47
Auckland Art Gallery Toi o Tāmaki	1969	46
Auckland Art Gallery Toi o Tāmaki	1935	44
Auckland Art Gallery Toi o Tāmaki	1962	43
Auckland Art Gallery Toi o Tāmaki	1900	42
Auckland Art Gallery Toi o Tāmaki	1972	41
Auckland Art Gallery Toi o Tāmaki	1960	38
Auckland Art Gallery Toi o Tāmaki	1950	37
Auckland Art Gallery Toi o Tāmaki	1884	35
Auckland Art Gallery Toi o Tāmaki	1929	35
Auckland Art Gallery Toi o Tāmaki	1963	33
Auckland Art Gallery Toi o Tāmaki	1931	32
Auckland Art Gallery Toi o Tāmaki	1952	28
Auckland Art Gallery Toi o Tāmaki	1932	25
Auckland Art Gallery Toi o Tāmaki	1926	22
Auckland Art Gallery Toi o Tāmaki	1933	22
Auckland Art Gallery Toi o Tāmaki	1942	22
Auckland Art Gallery Toi o Tāmaki	1921	20
Auckland Art Gallery Toi o Tāmaki	1946	20
Auckland Art Gallery Toi o Tāmaki	1951	19
Auckland Art Gallery Toi o Tāmaki	1916	18
Auckland Art Gallery Toi o Tāmaki	1941	18
Auckland Art Gallery Toi o Tāmaki	1912	16
Auckland Art Gallery Toi o Tāmaki	1919	16
Auckland Art Gallery Toi o Tāmaki	1924	16
Auckland Art Gallery Toi o Tāmaki	1928	15
Auckland Art Gallery Toi o Tāmaki	1938	15
Auckland Art Gallery Toi o Tāmaki	1949	15
Auckland Art Gallery Toi o Tāmaki	1934	13
Auckland Art Gallery Toi o Tāmaki	1945	13
Auckland Art Gallery Toi o Tāmaki	1922	12
Auckland Art Gallery Toi o Tāmaki	1918	11
Auckland Art Gallery Toi o Tāmaki	1925	11
Auckland Art Gallery Toi o Tāmaki	1927	11
Auckland Art Gallery Toi o Tāmaki	1947	11
Auckland Art Gallery Toi o Tāmaki	1913	10
Auckland Art Gallery Toi o Tāmaki	1899	9
Auckland Art Gallery Toi o Tāmaki	1920	8
Auckland Art Gallery Toi o Tāmaki	1923	8
Auckland Art Gallery Toi o Tāmaki	1944	8
Auckland Art Gallery Toi o Tāmaki	1906	7
Auckland Art Gallery Toi o Tāmaki	1917	7
Auckland Art Gallery Toi o Tāmaki	1882	6
Auckland Art Gallery Toi o Tāmaki	1894	6
Auckland Art Gallery Toi o Tāmaki	1910	5
Auckland Art Gallery Toi o Tāmaki	1889	4
Auckland Art Gallery Toi o Tāmaki	1908	3
Auckland Art Gallery Toi o Tāmaki	1914	3
Auckland Art Gallery Toi o Tāmaki	1881	2
Auckland Art Gallery Toi o Tāmaki	1888	2
Auckland Art Gallery Toi o Tāmaki	1891	2
Auckland Art Gallery Toi o Tāmaki	1893	2
Auckland Art Gallery Toi o Tāmaki	1895	2
Auckland Art Gallery Toi o Tāmaki	1904	2
Auckland Art Gallery Toi o Tāmaki	1907	2
Auckland Art Gallery Toi o Tāmaki	1909	2
Auckland Art Gallery Toi o Tāmaki	1911	2
Auckland Art Gallery Toi o Tāmaki	1943	2
Auckland Art Gallery Toi o Tāmaki	1901	1
Auckland Art Gallery Toi o Tāmaki	1902	1
Auckland Art Gallery Toi o Tāmaki	1905	1
Canterbury Museum	1952	11395
Canterbury Museum	1860	420
Canterbury Museum	2011	145
Canterbury Museum	1870	142
Canterbury Museum	1872	132
Canterbury Museum	1871	108
Canterbury Museum	1869	92
Canterbury Museum	1867	81
Canterbury Museum	1985	70
Canterbury Museum	2012	62
Canterbury Museum	1864	61
Canterbury Museum	1865	57
Canterbury Museum	1868	57
Canterbury Museum	1866	54
Canterbury Museum	1863	48
Canterbury Museum	1861	47
Canterbury Museum	1873	41
Canterbury Museum	2010	38
Canterbury Museum	1850	34
Canterbury Museum	1862	33
Canterbury Museum	1874	32
Canterbury Museum	1858	29
Canterbury Museum	1875	24
Canterbury Museum	1859	18
Canterbury Museum	2013	17
Canterbury Museum	1895	13
Canterbury Museum	1852	10
Canterbury Museum	1857	9
Canterbury Museum	1723	7
Canterbury Museum	1851	7
Canterbury Museum	1876	6
Canterbury Museum	1884	6
Canterbury Museum	1894	6
Canterbury Museum	1915	6
Canterbury Museum	1916	6
Canterbury Museum	1644	4
Canterbury Museum	1736	4
Canterbury Museum	1855	4
Canterbury Museum	1856	4
Canterbury Museum	1890	4
Canterbury Museum	1967	4
Canterbury Museum	1970	4
Canterbury Museum	1972	4
Canterbury Museum	1997	4
Canterbury Museum	2017	4
Canterbury Museum	1840	3
Canterbury Museum	1854	3
Canterbury Museum	1880	3
Canterbury Museum	1898	3
Canterbury Museum	1900	3
Canterbury Museum	1908	3
Canterbury Museum	1914	3
Canterbury Museum	1919	3
Canterbury Museum	1920	3
Canterbury Museum	1821	2
Canterbury Museum	1877	2
Canterbury Museum	1886	2
Canterbury Museum	1891	2
Canterbury Museum	1910	2
Canterbury Museum	1917	2
Canterbury Museum	1918	2
Canterbury Museum	1936	2
Canterbury Museum	1949	2
Canterbury Museum	1956	2
Canterbury Museum	1960	2
Canterbury Museum	1969	2
Canterbury Museum	1507	1
Canterbury Museum	1662	1
Canterbury Museum	1800	1
Canterbury Museum	1805	1
Canterbury Museum	1830	1
Canterbury Museum	1832	1
Canterbury Museum	1844	1
Canterbury Museum	1849	1
Canterbury Museum	1853	1
Canterbury Museum	1879	1
Canterbury Museum	1881	1
Canterbury Museum	1882	1
Canterbury Museum	1888	1
Canterbury Museum	1904	1
Canterbury Museum	1906	1
Canterbury Museum	1907	1
Canterbury Museum	1913	1
Canterbury Museum	1931	1
Canterbury Museum	1953	1
Canterbury Museum	1968	1
Canterbury Museum	1974	1
Canterbury Museum	1977	1
Canterbury Museum	1980	1
Canterbury Museum	1983	1
Canterbury Museum	1986	1
Canterbury Museum	1991	1
Canterbury Museum	1998	1
Canterbury Museum	2015	1
University of Waikato	2011	996
University of Waikato	2010	958
University of Waikato	2012	941
University of Waikato	2013	885
University of Waikato	2016	809
University of Waikato	2008	724
University of Waikato	2009	684
University of Waikato	2007	628
University of Waikato	2015	618
University of Waikato	2014	526
University of Waikato	2006	469
University of Waikato	2017	457
University of Waikato	2005	260
University of Waikato	1869	250
University of Waikato	2003	211
University of Waikato	2004	201
University of Waikato	2002	164
University of Waikato	2001	158
University of Waikato	1843	154
University of Waikato	1841	150
University of Waikato	1849	145
University of Waikato	1864	145
University of Waikato	1850	131
University of Waikato	1852	131
University of Waikato	1842	126
University of Waikato	1860	125
University of Waikato	1851	121
University of Waikato	2000	116
University of Waikato	1867	112
University of Waikato	1868	110
University of Waikato	1853	106
University of Waikato	1999	87
University of Waikato	1844	79
University of Waikato	1847	77
University of Waikato	1840	76
University of Waikato	1997	74
University of Waikato	1858	72
University of Waikato	1898	72
University of Waikato	1996	71
University of Waikato	1995	70
University of Waikato	1896	68
University of Waikato	1846	67
University of Waikato	1876	65
University of Waikato	1878	65
University of Waikato	1998	63
University of Waikato	1875	61
University of Waikato	1899	59
University of Waikato	1900	50
University of Waikato	1877	48
University of Waikato	1965	46
University of Waikato	1992	42
University of Waikato	1993	42
University of Waikato	1994	42
University of Waikato	1859	41
University of Waikato	1894	41
University of Waikato	1905	41
University of Waikato	1973	41
University of Waikato	1839	39
University of Waikato	1861	37
University of Waikato	1874	36
University of Waikato	1906	36
University of Waikato	1967	36
University of Waikato	1857	35
University of Waikato	1870	35
University of Waikato	1863	32
University of Waikato	1971	32
University of Waikato	1848	31
University of Waikato	1865	31
University of Waikato	1881	31
University of Waikato	1901	31
University of Waikato	1845	30
University of Waikato	1893	30
University of Waikato	1879	29
University of Waikato	1912	29
University of Waikato	1969	28
University of Waikato	1884	27
University of Waikato	1903	27
University of Waikato	1907	27
University of Waikato	1902	26
University of Waikato	1968	26
University of Waikato	1913	25
University of Waikato	1970	24
University of Waikato	1991	24
University of Waikato	1872	23
University of Waikato	1927	21
University of Waikato	1873	20
University of Waikato	1890	20
University of Waikato	1904	20
University of Waikato	1911	20
University of Waikato	1966	20
University of Waikato	1972	19
University of Waikato	1862	18
University of Waikato	1871	18
University of Waikato	1895	18
University of Waikato	1924	18
University of Waikato	1928	18
University of Waikato	1987	18
University of Waikato	1882	17
University of Waikato	1979	17
University of Waikato	1981	17
University of Waikato	1988	17
University of Waikato	1854	16
University of Waikato	1923	16
University of Waikato	1983	16
University of Waikato	1990	16
University of Waikato	1886	15
University of Waikato	1914	15
University of Waikato	1922	15
University of Waikato	1929	15
University of Waikato	1977	15
University of Waikato	1978	15
University of Waikato	1883	14
University of Waikato	1885	14
University of Waikato	1908	14
University of Waikato	1921	14
University of Waikato	1925	14
University of Waikato	1986	14
University of Waikato	1989	14
University of Waikato	1915	13
University of Waikato	1916	13
University of Waikato	1920	13
University of Waikato	1974	13
University of Waikato	1982	13
University of Waikato	1985	13
University of Waikato	1856	12
University of Waikato	1866	12
University of Waikato	1887	12
University of Waikato	1909	12
University of Waikato	1917	12
University of Waikato	1926	12
University of Waikato	1960	12
University of Waikato	1880	11
University of Waikato	1910	11
University of Waikato	1918	11
University of Waikato	1919	11
University of Waikato	1930	11
University of Waikato	1975	11
University of Waikato	1964	10
University of Waikato	1980	10
University of Waikato	1888	9
University of Waikato	1949	9
University of Waikato	1855	8
University of Waikato	1944	8
University of Waikato	1958	8
University of Waikato	1976	8
University of Waikato	1984	8
University of Waikato	1943	7
University of Waikato	1957	7
University of Waikato	1892	6
University of Waikato	1931	6
University of Waikato	1935	6
University of Waikato	1955	6
University of Waikato	1889	5
University of Waikato	1952	5
University of Waikato	1963	5
University of Waikato	1891	4
University of Waikato	1897	4
University of Waikato	1961	4
University of Waikato	1838	3
University of Waikato	1936	3
University of Waikato	1942	3
University of Waikato	1959	3
University of Waikato	1962	3
University of Waikato	1827	2
University of Waikato	1932	2
University of Waikato	1934	2
University of Waikato	1940	2
University of Waikato	1945	2
University of Waikato	1946	2
University of Waikato	1947	2
University of Waikato	1951	2
University of Waikato	1953	2
University of Waikato	1771	1
University of Waikato	1774	1
University of Waikato	1837	1
University of Waikato	1933	1
University of Waikato	1937	1
University of Waikato	1938	1
University of Waikato	1954	1
University of Waikato	1956	1
Wairarapa Archive	1900	832
Wairarapa Archive	1917	773
Wairarapa Archive	1916	732
Wairarapa Archive	1930	563
Wairarapa Archive	1910	555
Wairarapa Archive	1920	534
Wairarapa Archive	1915	468
Wairarapa Archive	2005	447
Wairarapa Archive	1940	407
Wairarapa Archive	1918	306
Wairarapa Archive	2010	305
Wairarapa Archive	1950	301
Wairarapa Archive	2011	287
Wairarapa Archive	1905	285
Wairarapa Archive	1945	266
Wairarapa Archive	1925	259
Wairarapa Archive	1942	254
Wairarapa Archive	1954	237
Wairarapa Archive	1890	221
Wairarapa Archive	1939	217
Wairarapa Archive	1923	211
Wairarapa Archive	1960	208
Wairarapa Archive	1914	193
Wairarapa Archive	1880	156
Wairarapa Archive	1969	150
Wairarapa Archive	1935	146
Wairarapa Archive	1955	146
Wairarapa Archive	1943	142
Wairarapa Archive	1980	141
Wairarapa Archive	1924	135
Wairarapa Archive	1956	133
Wairarapa Archive	1970	128
Wairarapa Archive	2009	126
Wairarapa Archive	1919	125
Wairarapa Archive	1912	124
Wairarapa Archive	1937	119
Wairarapa Archive	1906	105
Wairarapa Archive	1938	100
Wairarapa Archive	1922	98
Wairarapa Archive	1895	89
Wairarapa Archive	1946	86
Wairarapa Archive	1927	84
Wairarapa Archive	1931	84
Wairarapa Archive	1897	82
Wairarapa Archive	1936	82
Wairarapa Archive	1975	82
Wairarapa Archive	1944	78
Wairarapa Archive	1911	77
Wairarapa Archive	1934	77
Wairarapa Archive	1907	74
Wairarapa Archive	1909	69
Wairarapa Archive	1933	66
Wairarapa Archive	1965	66
Wairarapa Archive	1947	65
Wairarapa Archive	1904	64
Wairarapa Archive	1903	62
Wairarapa Archive	1921	62
Wairarapa Archive	1953	61
Wairarapa Archive	1908	60
Wairarapa Archive	1932	59
Wairarapa Archive	1901	57
Wairarapa Archive	1957	57
Wairarapa Archive	1929	53
Wairarapa Archive	1958	52
Wairarapa Archive	1870	51
Wairarapa Archive	1902	51
Wairarapa Archive	1972	51
Wairarapa Archive	1948	50
Wairarapa Archive	1928	47
Wairarapa Archive	1961	47
Wairarapa Archive	2007	47
Wairarapa Archive	1941	46
Wairarapa Archive	1875	45
Wairarapa Archive	1997	44
Wairarapa Archive	1885	43
Wairarapa Archive	1913	43
Wairarapa Archive	1984	43
Wairarapa Archive	1988	43
Wairarapa Archive	1949	41
Wairarapa Archive	1850	39
Wairarapa Archive	1966	39
Wairarapa Archive	1860	37
Wairarapa Archive	1979	37
Wairarapa Archive	1990	37
Wairarapa Archive	1968	35
Wairarapa Archive	1971	35
Wairarapa Archive	1926	33
Wairarapa Archive	1978	32
Wairarapa Archive	1985	32
Wairarapa Archive	2004	32
Wairarapa Archive	1899	31
Wairarapa Archive	1952	31
Wairarapa Archive	1964	31
Wairarapa Archive	1967	30
Wairarapa Archive	1973	30
Wairarapa Archive	1894	29
Wairarapa Archive	1981	29
Wairarapa Archive	1989	28
Wairarapa Archive	1974	24
Wairarapa Archive	1898	23
Wairarapa Archive	2000	23
Wairarapa Archive	1959	22
Wairarapa Archive	1951	21
Wairarapa Archive	1977	20
Wairarapa Archive	1982	19
Wairarapa Archive	1963	18
Wairarapa Archive	1987	18
Wairarapa Archive	1896	17
Wairarapa Archive	1878	15
Wairarapa Archive	1886	15
Wairarapa Archive	1887	15
Wairarapa Archive	1893	15
Wairarapa Archive	1996	15
Wairarapa Archive	1976	14
Wairarapa Archive	1983	14
Wairarapa Archive	1865	13
Wairarapa Archive	1993	13
Wairarapa Archive	1995	12
Wairarapa Archive	1867	11
Wairarapa Archive	1992	11
Wairarapa Archive	1999	11
Wairarapa Archive	1891	10
Wairarapa Archive	1892	10
Wairarapa Archive	1962	10
Wairarapa Archive	2012	10
Wairarapa Archive	1876	9
Wairarapa Archive	1879	9
Wairarapa Archive	1986	9
Wairarapa Archive	2001	8
Wairarapa Archive	1884	7
Wairarapa Archive	1872	6
Wairarapa Archive	1888	6
Wairarapa Archive	1889	6
Wairarapa Archive	1991	6
Wairarapa Archive	1868	5
Wairarapa Archive	1873	5
Wairarapa Archive	1877	5
Wairarapa Archive	1881	5
Wairarapa Archive	1882	5
Wairarapa Archive	1855	4
Wairarapa Archive	1863	4
Wairarapa Archive	1869	4
Wairarapa Archive	2003	4
Wairarapa Archive	1862	3
Wairarapa Archive	1866	3
Wairarapa Archive	1874	3
Wairarapa Archive	1840	2
Wairarapa Archive	1853	2
Wairarapa Archive	1854	2
Wairarapa Archive	1861	2
Wairarapa Archive	1871	2
Wairarapa Archive	1994	2
Wairarapa Archive	1998	2
Wairarapa Archive	2002	2
Wairarapa Archive	2006	2
Wairarapa Archive	2008	2
Wairarapa Archive	1788	1
Wairarapa Archive	1800	1
Wairarapa Archive	1811	1
Wairarapa Archive	1832	1
Wairarapa Archive	1838	1
Wairarapa Archive	1841	1
Wairarapa Archive	1851	1
Wairarapa Archive	1857	1
Wairarapa Archive	1858	1
Wairarapa Archive	1864	1
Wairarapa Archive	1883	1
University of Canterbury Library	2015	1059
University of Canterbury Library	2014	881
University of Canterbury Library	2008	859
University of Canterbury Library	2016	851
University of Canterbury Library	2007	843
University of Canterbury Library	2013	833
University of Canterbury Library	2006	779
University of Canterbury Library	2012	778
University of Canterbury Library	2009	771
University of Canterbury Library	2010	739
University of Canterbury Library	2011	694
University of Canterbury Library	2017	665
University of Canterbury Library	2005	400
University of Canterbury Library	2004	391
University of Canterbury Library	2003	329
University of Canterbury Library	2002	323
University of Canterbury Library	2001	321
University of Canterbury Library	2000	240
University of Canterbury Library	1999	222
University of Canterbury Library	1981	180
University of Canterbury Library	1998	180
University of Canterbury Library	1997	150
University of Canterbury Library	1995	146
University of Canterbury Library	1993	145
University of Canterbury Library	1996	142
University of Canterbury Library	1994	119
University of Canterbury Library	1992	116
University of Canterbury Library	1988	107
University of Canterbury Library	1991	101
University of Canterbury Library	1989	99
University of Canterbury Library	1990	91
University of Canterbury Library	1987	77
University of Canterbury Library	1985	76
University of Canterbury Library	1982	63
University of Canterbury Library	1986	60
University of Canterbury Library	1979	58
University of Canterbury Library	1984	58
University of Canterbury Library	1977	57
University of Canterbury Library	1971	56
University of Canterbury Library	1978	54
University of Canterbury Library	1980	53
University of Canterbury Library	1975	52
University of Canterbury Library	1983	51
University of Canterbury Library	1976	46
University of Canterbury Library	1972	44
University of Canterbury Library	1970	43
University of Canterbury Library	1974	43
University of Canterbury Library	1969	41
University of Canterbury Library	1973	41
University of Canterbury Library	1967	33
University of Canterbury Library	1968	33
University of Canterbury Library	1966	32
University of Canterbury Library	1964	25
University of Canterbury Library	1965	24
University of Canterbury Library	1962	22
University of Canterbury Library	1963	21
University of Canterbury Library	1949	12
University of Canterbury Library	1954	12
University of Canterbury Library	1961	12
University of Canterbury Library	1946	10
University of Canterbury Library	1948	10
University of Canterbury Library	1937	9
University of Canterbury Library	1960	9
University of Canterbury Library	1927	8
University of Canterbury Library	1940	8
University of Canterbury Library	1947	8
University of Canterbury Library	1950	8
University of Canterbury Library	1955	8
University of Canterbury Library	1935	7
University of Canterbury Library	1936	7
University of Canterbury Library	1956	7
University of Canterbury Library	1941	6
University of Canterbury Library	1943	6
University of Canterbury Library	1957	6
University of Canterbury Library	1959	6
University of Canterbury Library	1929	5
University of Canterbury Library	1930	5
University of Canterbury Library	1931	5
University of Canterbury Library	1933	5
University of Canterbury Library	1951	5
University of Canterbury Library	1952	5
University of Canterbury Library	1953	5
University of Canterbury Library	1928	4
University of Canterbury Library	1934	4
University of Canterbury Library	1938	4
University of Canterbury Library	1945	4
University of Canterbury Library	1923	3
University of Canterbury Library	1924	3
University of Canterbury Library	1939	3
University of Canterbury Library	1942	3
University of Canterbury Library	1944	3
University of Canterbury Library	1921	2
University of Canterbury Library	1958	2
University of Canterbury Library	1914	1
University of Canterbury Library	1926	1
Tauranga City Libraries	2014	1416
Tauranga City Libraries	2015	611
Tauranga City Libraries	2016	546
Tauranga City Libraries	2011	490
Tauranga City Libraries	2012	471
Tauranga City Libraries	2013	309
Tauranga City Libraries	1915	262
Tauranga City Libraries	2010	258
Tauranga City Libraries	1918	248
Tauranga City Libraries	1917	225
Tauranga City Libraries	1916	223
Tauranga City Libraries	1950	223
Tauranga City Libraries	1914	208
Tauranga City Libraries	1900	195
Tauranga City Libraries	1940	139
Tauranga City Libraries	1864	126
Tauranga City Libraries	1970	119
Tauranga City Libraries	1899	116
Tauranga City Libraries	1980	95
Tauranga City Libraries	1960	76
Tauranga City Libraries	1976	74
Tauranga City Libraries	1973	68
Tauranga City Libraries	1953	65
Tauranga City Libraries	1930	64
Tauranga City Libraries	1942	64
Tauranga City Libraries	1945	64
Tauranga City Libraries	1964	57
Tauranga City Libraries	1975	57
Tauranga City Libraries	1941	53
Tauranga City Libraries	2009	52
Tauranga City Libraries	2017	51
Tauranga City Libraries	1910	50
Tauranga City Libraries	1987	49
Tauranga City Libraries	2006	49
Tauranga City Libraries	1944	48
Tauranga City Libraries	1943	47
Tauranga City Libraries	1898	46
Tauranga City Libraries	1972	46
Tauranga City Libraries	2007	45
Tauranga City Libraries	1920	43
Tauranga City Libraries	1968	42
Tauranga City Libraries	1963	41
Tauranga City Libraries	1978	40
Tauranga City Libraries	2005	39
Tauranga City Libraries	1982	36
Tauranga City Libraries	2008	33
Tauranga City Libraries	1955	32
Tauranga City Libraries	1971	32
Tauranga City Libraries	1990	32
Tauranga City Libraries	1939	31
Tauranga City Libraries	1977	31
Tauranga City Libraries	1954	30
Tauranga City Libraries	1979	30
Tauranga City Libraries	1880	29
Tauranga City Libraries	1969	29
Tauranga City Libraries	1974	28
Tauranga City Libraries	1948	27
Tauranga City Libraries	1984	27
Tauranga City Libraries	1965	26
Tauranga City Libraries	2001	26
Tauranga City Libraries	1958	25
Tauranga City Libraries	1935	24
Tauranga City Libraries	2002	24
Tauranga City Libraries	1925	23
Tauranga City Libraries	1967	23
Tauranga City Libraries	1985	23
Tauranga City Libraries	1999	23
Tauranga City Libraries	1870	22
Tauranga City Libraries	1932	22
Tauranga City Libraries	1995	22
Tauranga City Libraries	1957	21
Tauranga City Libraries	1981	21
Tauranga City Libraries	1989	21
Tauranga City Libraries	2000	21
Tauranga City Libraries	1938	20
Tauranga City Libraries	1997	20
Tauranga City Libraries	1860	19
Tauranga City Libraries	1875	19
Tauranga City Libraries	1919	19
Tauranga City Libraries	1947	19
Tauranga City Libraries	1956	19
Tauranga City Libraries	1959	19
Tauranga City Libraries	1962	19
Tauranga City Libraries	1961	18
Tauranga City Libraries	1983	18
Tauranga City Libraries	1998	18
Tauranga City Libraries	1890	17
Tauranga City Libraries	1986	17
Tauranga City Libraries	1992	17
Tauranga City Libraries	1993	17
Tauranga City Libraries	1913	16
Tauranga City Libraries	1936	16
Tauranga City Libraries	1946	16
Tauranga City Libraries	1996	16
Tauranga City Libraries	1949	15
Tauranga City Libraries	1901	14
Tauranga City Libraries	1905	14
Tauranga City Libraries	1966	14
Tauranga City Libraries	1988	14
Tauranga City Libraries	1991	14
Tauranga City Libraries	2004	14
Tauranga City Libraries	1909	13
Tauranga City Libraries	1952	13
Tauranga City Libraries	1994	13
Tauranga City Libraries	1928	12
Tauranga City Libraries	1865	11
Tauranga City Libraries	1872	11
Tauranga City Libraries	1912	11
Tauranga City Libraries	1926	11
Tauranga City Libraries	1840	10
Tauranga City Libraries	1850	10
Tauranga City Libraries	1886	10
Tauranga City Libraries	1902	10
Tauranga City Libraries	1906	10
Tauranga City Libraries	1911	10
Tauranga City Libraries	1923	10
Tauranga City Libraries	1937	10
Tauranga City Libraries	1878	8
Tauranga City Libraries	1879	8
Tauranga City Libraries	1904	8
Tauranga City Libraries	1908	8
Tauranga City Libraries	1881	7
Tauranga City Libraries	1885	7
Tauranga City Libraries	1897	7
Tauranga City Libraries	1924	7
Tauranga City Libraries	1828	6
Tauranga City Libraries	1838	6
Tauranga City Libraries	1874	6
Tauranga City Libraries	1876	6
Tauranga City Libraries	1882	6
Tauranga City Libraries	1893	6
Tauranga City Libraries	1895	6
Tauranga City Libraries	1933	6
Tauranga City Libraries	1832	5
Tauranga City Libraries	1841	5
Tauranga City Libraries	1859	5
Tauranga City Libraries	1867	5
Tauranga City Libraries	1894	5
Tauranga City Libraries	1896	5
Tauranga City Libraries	1903	5
Tauranga City Libraries	1907	5
Tauranga City Libraries	1921	5
Tauranga City Libraries	1927	5
Tauranga City Libraries	1951	5
Tauranga City Libraries	2003	5
Tauranga City Libraries	1873	4
Tauranga City Libraries	1892	4
Tauranga City Libraries	1922	4
Tauranga City Libraries	1934	4
Tauranga City Libraries	1830	3
Tauranga City Libraries	1877	3
Tauranga City Libraries	1883	3
Tauranga City Libraries	1884	3
Tauranga City Libraries	1889	3
Tauranga City Libraries	1929	3
Tauranga City Libraries	1931	3
Tauranga City Libraries	1815	2
Tauranga City Libraries	1825	2
Tauranga City Libraries	1839	2
Tauranga City Libraries	1845	2
Tauranga City Libraries	1848	2
Tauranga City Libraries	1851	2
Tauranga City Libraries	1852	2
Tauranga City Libraries	1862	2
Tauranga City Libraries	1866	2
Tauranga City Libraries	1871	2
Tauranga City Libraries	1560	1
Tauranga City Libraries	1700	1
Tauranga City Libraries	1761	1
Tauranga City Libraries	1768	1
Tauranga City Libraries	1769	1
Tauranga City Libraries	1777	1
Tauranga City Libraries	1785	1
Tauranga City Libraries	1793	1
Tauranga City Libraries	1805	1
Tauranga City Libraries	1811	1
Tauranga City Libraries	1820	1
Tauranga City Libraries	1826	1
Tauranga City Libraries	1827	1
Tauranga City Libraries	1829	1
Tauranga City Libraries	1833	1
Tauranga City Libraries	1835	1
Tauranga City Libraries	1837	1
Tauranga City Libraries	1843	1
Tauranga City Libraries	1847	1
Tauranga City Libraries	1849	1
Tauranga City Libraries	1854	1
Tauranga City Libraries	1856	1
Tauranga City Libraries	1857	1
Tauranga City Libraries	1858	1
Tauranga City Libraries	1863	1
Tauranga City Libraries	1868	1
Tauranga City Libraries	1869	1
Tauranga City Libraries	1887	1
Tauranga City Libraries	1888	1
Tauranga City Libraries	1891	1
Landcare Research	2011	608
Landcare Research	2008	603
Landcare Research	2009	563
Landcare Research	2006	378
Landcare Research	2004	336
Landcare Research	2000	320
Landcare Research	2001	293
Landcare Research	2012	292
Landcare Research	1981	232
Landcare Research	1968	224
Landcare Research	1983	222
Landcare Research	2007	220
Landcare Research	1984	209
Landcare Research	1967	208
Landcare Research	1989	207
Landcare Research	2013	191
Landcare Research	2010	187
Landcare Research	1986	170
Landcare Research	1999	167
Landcare Research	1980	152
Landcare Research	1992	151
Landcare Research	1998	150
Landcare Research	1982	149
Landcare Research	1985	149
Landcare Research	1969	145
Landcare Research	1990	136
Landcare Research	2002	131
Landcare Research	1974	127
Landcare Research	1976	127
Landcare Research	1987	127
Landcare Research	2005	119
Landcare Research	1991	116
Landcare Research	1977	108
Landcare Research	2014	106
Landcare Research	1978	104
Landcare Research	1988	103
Landcare Research	2003	96
Landcare Research	1979	94
Landcare Research	1993	91
Landcare Research	1975	86
Landcare Research	1963	83
Landcare Research	1996	79
Landcare Research	1973	77
Landcare Research	1995	76
Landcare Research	1997	75
Landcare Research	1994	60
Landcare Research	1965	57
Landcare Research	1970	57
Landcare Research	1966	56
Landcare Research	1921	54
Landcare Research	1971	52
Landcare Research	1972	52
Landcare Research	1958	47
Landcare Research	1960	46
Landcare Research	1952	44
Landcare Research	1954	42
Landcare Research	1953	39
Landcare Research	1956	39
Landcare Research	1959	39
Landcare Research	2015	38
Landcare Research	1922	37
Landcare Research	1925	35
Landcare Research	1961	35
Landcare Research	1964	35
Landcare Research	1955	31
Landcare Research	1937	29
Landcare Research	1910	28
Landcare Research	1949	28
Landcare Research	1950	26
Landcare Research	1951	26
Landcare Research	1957	26
Landcare Research	1905	23
Landcare Research	1947	15
Landcare Research	1920	14
Landcare Research	1938	13
Landcare Research	1923	11
Landcare Research	1927	10
Landcare Research	1945	10
Landcare Research	1919	9
Landcare Research	1946	9
Landcare Research	1948	9
Landcare Research	1962	9
Landcare Research	1932	8
Landcare Research	1940	8
Landcare Research	1924	6
Landcare Research	1943	6
Landcare Research	1909	5
Landcare Research	1928	5
Landcare Research	1931	5
Landcare Research	1939	5
Landcare Research	1913	4
Landcare Research	1914	4
Landcare Research	1944	4
Landcare Research	1889	3
Landcare Research	1896	3
Landcare Research	1908	3
Landcare Research	1912	3
Landcare Research	1941	3
Landcare Research	1942	3
Landcare Research	1892	2
Landcare Research	1902	2
Landcare Research	1903	2
Landcare Research	1915	2
Landcare Research	1916	2
Landcare Research	1929	2
Landcare Research	1933	2
Landcare Research	1934	2
Landcare Research	1883	1
Landcare Research	1893	1
Landcare Research	1894	1
Landcare Research	1897	1
Landcare Research	1904	1
Landcare Research	1907	1
Landcare Research	1917	1
Landcare Research	1918	1
Landcare Research	1926	1
Landcare Research	1930	1
Landcare Research	1935	1
Landcare Research	1936	1
Landcare Research	2016	1
Gisborne Photo News	1968	973
Gisborne Photo News	1967	878
Gisborne Photo News	1969	852
Gisborne Photo News	1966	740
Gisborne Photo News	1971	719
Gisborne Photo News	1965	665
